Freq.	V(vo)
Step Information: Run=1  (Run: 1/10)
8.43334757764188e+002	(5.85069860282871e+000dB,-6.91118458896770e+001°)
8.45278845160202e+002	(5.84208242722783e+000dB,-6.93094062365724e+001°)
8.47227414140509e+002	(5.83337186760700e+000dB,-6.95073822931360e+001°)
8.49180475036226e+002	(5.82456634881145e+000dB,-6.97057716116191e+001°)
8.51138038202288e+002	(5.81566529735014e+000dB,-6.99045717000369e+001°)
8.53100114017501e+002	(5.80666814148922e+000dB,-7.01037800221156e+001°)
8.55066712884595e+002	(5.79757431134606e+000dB,-7.03033939972477e+001°)
8.57037845230281e+002	(5.78838323898380e+000dB,-7.05034110004581e+001°)
8.59013521505306e+002	(5.77909435850662e+000dB,-7.07038283623803e+001°)
8.60993752184511e+002	(5.76970710615549e+000dB,-7.09046433692415e+001°)
8.62978547766881e+002	(5.76022092040452e+000dB,-7.11058532628591e+001°)
8.64967918775603e+002	(5.75063524205769e+000dB,-7.13074552406468e+001°)
8.66961875758126e+002	(5.74094951434623e+000dB,-7.15094464556318e+001°)
8.68960429286211e+002	(5.73116318302633e+000dB,-7.17118240164819e+001°)
8.70963589955990e+002	(5.72127569647728e+000dB,-7.19145849875435e+001°)
8.72971368388021e+002	(5.71128650580006e+000dB,-7.21177263888911e+001°)
8.74983775227345e+002	(5.70119506491625e+000dB,-7.23212451963866e+001°)
8.77000821143543e+002	(5.69100083066731e+000dB,-7.25251383417508e+001°)
8.79022516830792e+002	(5.68070326291405e+000dB,-7.27294027126451e+001°)
8.81048873007922e+002	(5.67030182463656e+000dB,-7.29340351527653e+001°)
8.83079900418470e+002	(5.65979598203421e+000dB,-7.31390324619458e+001°)
8.85115609830743e+002	(5.64918520462587e+000dB,-7.33443913962765e+001°)
8.87156012037868e+002	(5.63846896535043e+000dB,-7.35501086682300e+001°)
8.89201117857855e+002	(5.62764674066728e+000dB,-7.37561809468016e+001°)
8.91250938133652e+002	(5.61671801065704e+000dB,-7.39626048576597e+001°)
8.93305483733202e+002	(5.60568225912223e+000dB,-7.41693769833094e+001°)
8.95364765549500e+002	(5.59453897368804e+000dB,-7.43764938632669e+001°)
8.97428794500654e+002	(5.58328764590314e+000dB,-7.45839519942464e+001°)
8.99497581529941e+002	(5.57192777134031e+000dB,-7.47917478303587e+001°)
9.01571137605862e+002	(5.56045884969708e+000dB,-7.49998777833220e+001°)
9.03649473722206e+002	(5.54888038489631e+000dB,-7.52083382226848e+001°)
9.05732600898105e+002	(5.53719188518645e+000dB,-7.54171254760609e+001°)
9.07820530178090e+002	(5.52539286324174e+000dB,-7.56262358293764e+001°)
9.09913272632156e+002	(5.51348283626218e+000dB,-7.58356655271293e+001°)
9.12010839355814e+002	(5.50146132607308e+000dB,-7.60454107726611e+001°)
9.14113241470154e+002	(5.48932785922450e+000dB,-7.62554677284405e+001°)
9.16220490121903e+002	(5.47708196709022e+000dB,-7.64658325163598e+001°)
9.18332596483484e+002	(5.46472318596633e+000dB,-7.66765012180432e+001°)
9.20449571753074e+002	(5.45225105716942e+000dB,-7.68874698751675e+001°)
9.22571427154666e+002	(5.43966512713427e+000dB,-7.70987344897952e+001°)
9.24698173938125e+002	(5.42696494751103e+000dB,-7.73102910247198e+001°)
9.26829823379251e+002	(5.41415007526194e+000dB,-7.75221354038231e+001°)
9.28966386779838e+002	(5.40122007275728e+000dB,-7.77342635124454e+001°)
9.31107875467732e+002	(5.38817450787087e+000dB,-7.79466711977672e+001°)
9.33254300796892e+002	(5.37501295407476e+000dB,-7.81593542692031e+001°)
9.35405674147453e+002	(5.36173499053329e+000dB,-7.83723084988084e+001°)
9.37562006925781e+002	(5.34834020219635e+000dB,-7.85855296216976e+001°)
9.39723310564538e+002	(5.33482817989189e+000dB,-7.87990133364741e+001°)
9.41889596522742e+002	(5.32119852041754e+000dB,-7.90127553056732e+001°)
9.44060876285823e+002	(5.30745082663137e+000dB,-7.92267511562157e+001°)
9.46237161365693e+002	(5.29358470754171e+000dB,-7.94409964798743e+001°)
9.48418463300797e+002	(5.27959977839611e+000dB,-7.96554868337511e+001°)
9.50604793656181e+002	(5.26549566076912e+000dB,-7.98702177407668e+001°)
9.52796164023551e+002	(5.25127198264924e+000dB,-8.00851846901621e+001°)
9.54992586021335e+002	(5.23692837852461e+000dB,-8.03003831380091e+001°)
9.57194071294743e+002	(5.22246448946765e+000dB,-8.05158085077359e+001°)
9.59400631515831e+002	(5.20787996321860e+000dB,-8.07314561906605e+001°)
9.61612278383562e+002	(5.19317445426770e+000dB,-8.09473215465374e+001°)
9.63829023623868e+002	(5.17834762393637e+000dB,-8.11633999041138e+001°)
9.66050878989711e+002	(5.16339914045682e+000dB,-8.13796865616977e+001°)
9.68277856261146e+002	(5.14832867905060e+000dB,-8.15961767877357e+001°)
9.70509967245386e+002	(5.13313592200566e+000dB,-8.18128658214020e+001°)
9.72747223776861e+002	(5.11782055875203e+000dB,-8.20297488731977e+001°)
9.74989637717283e+002	(5.10238228593611e+000dB,-8.22468211255596e+001°)
9.77237220955706e+002	(5.08682080749351e+000dB,-8.24640777334796e+001°)
9.79489985408594e+002	(5.07113583472028e+000dB,-8.26815138251341e+001°)
9.81747943019879e+002	(5.05532708634273e+000dB,-8.28991245025224e+001°)
9.84011105761028e+002	(5.03939428858560e+000dB,-8.31169048421150e+001°)
9.86279485631105e+002	(5.02333717523872e+000dB,-8.33348498955109e+001°)
9.88553094656833e+002	(5.00715548772184e+000dB,-8.35529546901041e+001°)
9.90831944892661e+002	(4.99084897514800e+000dB,-8.37712142297591e+001°)
9.93116048420827e+002	(4.97441739438511e+000dB,-8.39896234954944e+001°)
9.95405417351420e+002	(4.95786051011574e+000dB,-8.42081774461753e+001°)
9.97700063822446e+002	(4.94117809489521e+000dB,-8.44268710192139e+001°)
9.99999999999893e+002	(4.92436992920792e+000dB,-8.46456991312776e+001°)
1.00230523807779e+003	(4.90743580152170e+000dB,-8.48646566790057e+001°)
1.00461579027829e+003	(4.89037550834055e+000dB,-8.50837385397321e+001°)
1.00693166885170e+003	(4.87318885425523e+000dB,-8.53029395722166e+001°)
1.00925288607658e+003	(4.85587565199215e+000dB,-8.55222546173827e+001°)
1.01157945425979e+003	(4.83843572246024e+000dB,-8.57416784990617e+001°)
1.01391138573657e+003	(4.82086889479584e+000dB,-8.59612060247433e+001°)
1.01624869287059e+003	(4.80317500640571e+000dB,-8.61808319863333e+001°)
1.01859138805401e+003	(4.78535390300792e+000dB,-8.64005511609158e+001°)
1.02093948370757e+003	(4.76740543867077e+000dB,-8.66203583115220e+001°)
1.02329299228064e+003	(4.74932947584971e+000dB,-8.68402481879038e+001°)
1.02565192625130e+003	(4.73112588542209e+000dB,-8.70602155273129e+001°)
1.02801629812636e+003	(4.71279454671989e+000dB,-8.72802550552842e+001°)
1.03038612044150e+003	(4.69433534756043e+000dB,-8.75003614864241e+001°)
1.03276140576129e+003	(4.67574818427474e+000dB,-8.77205295252024e+001°)
1.03514216667923e+003	(4.65703296173404e+000dB,-8.79407538667490e+001°)
1.03752841581790e+003	(4.63818959337393e+000dB,-8.81610291976528e+001°)
1.03992016582895e+003	(4.61921800121647e+000dB,-8.83813501967655e+001°)
1.04231742939319e+003	(4.60011811589004e+000dB,-8.86017115360072e+001°)
1.04472021922069e+003	(4.58088987664714e+000dB,-8.88221078811749e+001°)
1.04712854805079e+003	(4.56153323137980e+000dB,-8.90425338927537e+001°)
1.04954242865221e+003	(4.54204813663302e+000dB,-8.92629842267297e+001°)
1.05196187382311e+003	(4.52243455761579e+000dB,-8.94834535354049e+001°)
1.05438689639114e+003	(4.50269246821008e+000dB,-8.97039364682132e+001°)
1.05681750921354e+003	(4.48282185097746e+000dB,-8.99244276725378e+001°)
1.05925372517717e+003	(4.46282269716360e+000dB,-9.01449217945291e+001°)
1.06169555719861e+003	(4.44269500670050e+000dB,-9.03654134799237e+001°)
1.06414301822420e+003	(4.42243878820651e+000dB,-9.05858973748625e+001°)
1.06659612123014e+003	(4.40205405898412e+000dB,-9.08063681267099e+001°)
1.06905487922254e+003	(4.38154084501553e+000dB,-9.10268203848712e+001°)
1.07151930523749e+003	(4.36089918095602e+000dB,-9.12472488016106e+001°)
1.07398941234113e+003	(4.34012911012500e+000dB,-9.14676480328667e+001°)
1.07646521362972e+003	(4.31923068449505e+000dB,-9.16880127390681e+001°)
1.07894672222971e+003	(4.29820396467848e+000dB,-9.19083375859455e+001°)
1.08143395129782e+003	(4.27704901991197e+000dB,-9.21286172453436e+001°)
1.08392691402109e+003	(4.25576592803883e+000dB,-9.23488463960291e+001°)
1.08642562361695e+003	(4.23435477548913e+000dB,-9.25690197244972e+001°)
1.08893009333331e+003	(4.21281565725765e+000dB,-9.27891319257742e+001°)
1.09144033644864e+003	(4.19114867687972e+000dB,-9.30091777042176e+001°)
1.09395636627197e+003	(4.16935394640489e+000dB,-9.32291517743122e+001°)
1.09647819614306e+003	(4.14743158636841e+000dB,-9.34490488614622e+001°)
1.09900583943240e+003	(4.12538172576061e+000dB,-9.36688637027798e+001°)
1.10153930954129e+003	(4.10320450199431e+000dB,-9.38885910478682e+001°)
1.10407861990195e+003	(4.08090006086994e+000dB,-9.41082256596015e+001°)
1.10662378397754e+003	(4.05846855653883e+000dB,-9.43277623148975e+001°)
1.10917481526228e+003	(4.03591015146412e+000dB,-9.45471958054871e+001°)
1.11173172728147e+003	(4.01322501638000e+000dB,-9.47665209386768e+001°)
1.11429453359161e+003	(3.99041333024882e+000dB,-9.49857325381059e+001°)
1.11686324778044e+003	(3.96747528021605e+000dB,-9.52048254444976e+001°)
1.11943788346703e+003	(3.94441106156356e+000dB,-9.54237945164029e+001°)
1.12201845430184e+003	(3.92122087766075e+000dB,-9.56426346309392e+001°)
1.12460497396680e+003	(3.89790493991393e+000dB,-9.58613406845207e+001°)
1.12719745617539e+003	(3.87446346771366e+000dB,-9.60799075935819e+001°)
1.12979591467267e+003	(3.85089668838041e+000dB,-9.62983302952942e+001°)
1.13240036323543e+003	(3.82720483710824e+000dB,-9.65166037482744e+001°)
1.13501081567219e+003	(3.80338815690680e+000dB,-9.67347229332848e+001°)
1.13762728582330e+003	(3.77944689854148e+000dB,-9.69526828539263e+001°)
1.14024978756104e+003	(3.75538132047188e+000dB,-9.71704785373219e+001°)
1.14287833478964e+003	(3.73119168878854e+000dB,-9.73881050347925e+001°)
1.14551294144541e+003	(3.70687827714805e+000dB,-9.76055574225231e+001°)
1.14815362149676e+003	(3.68244136670643e+000dB,-9.78228308022208e+001°)
1.15080038894431e+003	(3.65788124605097e+000dB,-9.80399203017627e+001°)
1.15345325782096e+003	(3.63319821113055e+000dB,-9.82568210758351e+001°)
1.15611224219197e+003	(3.60839256518426e+000dB,-9.84735283065625e+001°)
1.15877735615500e+003	(3.58346461866866e+000dB,-9.86900372041273e+001°)
1.16144861384021e+003	(3.55841468918358e+000dB,-9.89063430073786e+001°)
1.16412602941036e+003	(3.53324310139636e+000dB,-9.91224409844324e+001°)
1.16680961706083e+003	(3.50795018696478e+000dB,-9.93383264332594e+001°)
1.16949939101974e+003	(3.48253628445875e+000dB,-9.95539946822646e+001°)
1.17219536554800e+003	(3.45700173928043e+000dB,-9.97694410908540e+001°)
1.17489755493940e+003	(3.43134690358327e+000dB,-9.99846610499922e+001°)
1.17760597352068e+003	(3.40557213618975e+000dB,-1.00199649982748e+002°)
1.18032063565160e+003	(3.37967780250791e+000dB,-1.00414403344830e+002°)
1.18304155572503e+003	(3.35366427444672e+000dB,-1.00628916625111e+002°)
1.18576874816703e+003	(3.32753193033038e+000dB,-1.00843185346136e+002°)
1.18850222743689e+003	(3.30128115481138e+000dB,-1.01057205064631e+002°)
1.19124200802724e+003	(3.27491233878279e+000dB,-1.01270971371985e+002°)
1.19398810446414e+003	(3.24842587928926e+000dB,-1.01484479894732e+002°)
1.19674053130711e+003	(3.22182217943725e+000dB,-1.01697726295017e+002°)
1.19949930314924e+003	(3.19510164830426e+000dB,-1.01910706271050e+002°)
1.20226443461728e+003	(3.16826470084724e+000dB,-1.02123415557545e+002°)
1.20503594037166e+003	(3.14131175781005e+000dB,-1.02335849926157e+002°)
1.20781383510664e+003	(3.11424324563028e+000dB,-1.02548005185896e+002°)
1.21059813355035e+003	(3.08705959634515e+000dB,-1.02759877183534e+002°)
1.21338885046484e+003	(3.05976124749683e+000dB,-1.02971461804000e+002°)
1.21618600064623e+003	(3.03234864203704e+000dB,-1.03182754970762e+002°)
1.21898959892473e+003	(3.00482222823091e+000dB,-1.03393752646198e+002°)
1.22179966016473e+003	(2.97718245956050e+000dB,-1.03604450831951e+002°)
1.22461619926491e+003	(2.94942979462747e+000dB,-1.03814845569277e+002°)
1.22743923115827e+003	(2.92156469705549e+000dB,-1.04024932939378e+002°)
1.23026877081224e+003	(2.89358763539195e+000dB,-1.04234709063722e+002°)
1.23310483322877e+003	(2.86549908300951e+000dB,-1.04444170104351e+002°)
1.23594743344437e+003	(2.83729951800699e+000dB,-1.04653312264179e+002°)
1.23879658653023e+003	(2.80898942311009e+000dB,-1.04862131787275e+002°)
1.24165230759227e+003	(2.78056928557173e+000dB,-1.05070624959135e+002°)
1.24451461177124e+003	(2.75203959707208e+000dB,-1.05278788106944e+002°)
1.24738351424280e+003	(2.72340085361850e+000dB,-1.05486617599816e+002°)
1.25025903021758e+003	(2.69465355544509e+000dB,-1.05694109849040e+002°)
1.25314117494127e+003	(2.66579820691225e+000dB,-1.05901261308293e+002°)
1.25602996369473e+003	(2.63683531640601e+000dB,-1.06108068473858e+002°)
1.25892541179402e+003	(2.60776539623735e+000dB,-1.06314527884819e+002°)
1.26182753459053e+003	(2.57858896254144e+000dB,-1.06520636123248e+002°)
1.26473634747101e+003	(2.54930653517691e+000dB,-1.06726389814383e+002°)
1.26765186585770e+003	(2.51991863762506e+000dB,-1.06931785626788e+002°)
1.27057410520840e+003	(2.49042579688923e+000dB,-1.07136820272506e+002°)
1.27350308101652e+003	(2.46082854339428e+000dB,-1.07341490507198e+002°)
1.27643880881120e+003	(2.43112741088607e+000dB,-1.07545793130269e+002°)
1.27938130415738e+003	(2.40132293633127e+000dB,-1.07749724984990e+002°)
1.28233058265588e+003	(2.37141565981726e+000dB,-1.07953282958597e+002°)
1.28528665994347e+003	(2.34140612445231e+000dB,-1.08156463982387e+002°)
1.28824955169299e+003	(2.31129487626606e+000dB,-1.08359265031801e+002°)
1.29121927361339e+003	(2.28108246411022e+000dB,-1.08561683126493e+002°)
1.29419584144984e+003	(2.25076943955964e+000dB,-1.08763715330394e+002°)
1.29717927098381e+003	(2.22035635681380e+000dB,-1.08965358751755e+002°)
1.30016957803314e+003	(2.18984377259860e+000dB,-1.09166610543192e+002°)
1.30316677845215e+003	(2.15923224606858e+000dB,-1.09367467901709e+002°)
1.30617088813169e+003	(2.12852233870968e+000dB,-1.09567928068717e+002°)
1.30918192299926e+003	(2.09771461424238e+000dB,-1.09767988330039e+002°)
1.31219989901905e+003	(2.06680963852540e+000dB,-1.09967646015909e+002°)
1.31522483219209e+003	(2.03580797945991e+000dB,-1.10166898500953e+002°)
1.31825673855626e+003	(2.00471020689431e+000dB,-1.10365743204171e+002°)
1.32129563418642e+003	(1.97351689252961e+000dB,-1.10564177588900e+002°)
1.32434153519451e+003	(1.94222860982539e+000dB,-1.10762199162767e+002°)
1.32739445772959e+003	(1.91084593390637e+000dB,-1.10959805477643e+002°)
1.33045441797794e+003	(1.87936944146978e+000dB,-1.11156994129573e+002°)
1.33352143216317e+003	(1.84779971069318e+000dB,-1.11353762758708e+002°)
1.33659551654629e+003	(1.81613732114322e+000dB,-1.11550109049220e+002°)
1.33967668742578e+003	(1.78438285368495e+000dB,-1.11746030729215e+002°)
1.34276496113771e+003	(1.75253689039198e+000dB,-1.11941525570632e+002°)
1.34586035405579e+003	(1.72060001445731e+000dB,-1.12136591389134e+002°)
1.34896288259150e+003	(1.68857281010513e+000dB,-1.12331226043992e+002°)
1.35207256319412e+003	(1.65645586250317e+000dB,-1.12525427437960e+002°)
1.35518941235088e+003	(1.62424975767603e+000dB,-1.12719193517141e+002°)
1.35831344658700e+003	(1.59195508241940e+000dB,-1.12912522270845e+002°)
1.36144468246579e+003	(1.55957242421496e+000dB,-1.13105411731442e+002°)
1.36458313658877e+003	(1.52710237114634e+000dB,-1.13297859974199e+002°)
1.36772882559569e+003	(1.49454551181581e+000dB,-1.13489865117122e+002°)
1.37088176616470e+003	(1.46190243526198e+000dB,-1.13681425320780e+002°)
1.37404197501236e+003	(1.42917373087841e+000dB,-1.13872538788124e+002°)
1.37720946889379e+003	(1.39635998833306e+000dB,-1.14063203764303e+002°)
1.38038426460273e+003	(1.36346179748879e+000dB,-1.14253418536470e+002°)
1.38356637897162e+003	(1.33047974832480e+000dB,-1.14443181433579e+002°)
1.38675582887173e+003	(1.29741443085894e+000dB,-1.14632490826181e+002°)
1.38995263121319e+003	(1.26426643507114e+000dB,-1.14821345126209e+002°)
1.39315680294514e+003	(1.23103635082768e+000dB,-1.15009742786756e+002°)
1.39636836105578e+003	(1.19772476780663e+000dB,-1.15197682301853e+002°)
1.39958732257246e+003	(1.16433227542414e+000dB,-1.15385162206236e+002°)
1.40281370456180e+003	(1.13085946276179e+000dB,-1.15572181075107e+002°)
1.40604752412975e+003	(1.09730691849509e+000dB,-1.15758737523889e+002°)
1.40928879842171e+003	(1.06367523082274e+000dB,-1.15944830207982e+002°)
1.41253754462259e+003	(1.02996498739722e+000dB,-1.16130457822507e+002°)
1.41579377995692e+003	(9.96176775256217e-001dB,-1.16315619102046e+002°)
1.41905752168893e+003	(9.62311180755199e-001dB,-1.16500312820375e+002°)
1.42232878712265e+003	(9.28368789501035e-001dB,-1.16684537790205e+002°)
1.42560759360202e+003	(8.94350186286603e-001dB,-1.16868292862895e+002°)
1.42889395851094e+003	(8.60255955026523e-001dB,-1.17051576928187e+002°)
1.43218789927338e+003	(8.26086678693961e-001dB,-1.17234388913913e+002°)
1.43548943335349e+003	(7.91842939258447e-001dB,-1.17416727785718e+002°)
1.43879857825568e+003	(7.57525317624815e-001dB,-1.17598592546762e+002°)
1.44211535152470e+003	(7.23134393573165e-001dB,-1.17779982237428e+002°)
1.44543977074576e+003	(6.88670745699917e-001dB,-1.17960895935029e+002°)
1.44877185354459e+003	(6.54134951359975e-001dB,-1.18141332753500e+002°)
1.45211161758757e+003	(6.19527586609848e-001dB,-1.18321291843094e+002°)
1.45545908058180e+003	(5.84849226152022e-001dB,-1.18500772390080e+002°)
1.45881426027518e+003	(5.50100443280203e-001dB,-1.18679773616425e+002°)
1.46217717445655e+003	(5.15281809825773e-001dB,-1.18858294779484e+002°)
1.46554784095574e+003	(4.80393896105287e-001dB,-1.19036335171682e+002°)
1.46892627764370e+003	(4.45437270868943e-001dB,-1.19213894120195e+002°)
1.47231250243255e+003	(4.10412501250297e-001dB,-1.19390970986626e+002°)
1.47570653327572e+003	(3.75320152716775e-001dB,-1.19567565166686e+002°)
1.47910838816803e+003	(3.40160789021528e-001dB,-1.19743676089863e+002°)
1.48251808514578e+003	(3.04934972156144e-001dB,-1.19919303219094e+002°)
1.48593564228683e+003	(2.69643262304501e-001dB,-1.20094446050437e+002°)
1.48936107771074e+003	(2.34286217797560e-001dB,-1.20269104112736e+002°)
1.49279440957882e+003	(1.98864395069378e-001dB,-1.20443276967291e+002°)
1.49623565609426e+003	(1.63378348613952e-001dB,-1.20616964207517e+002°)
1.49968483550220e+003	(1.27828630943229e-001dB,-1.20790165458613e+002°)
1.50314196608985e+003	(9.22157925461172e-002dB,-1.20962880377221e+002°)
1.50660706618657e+003	(5.65403818484563e-002dB,-1.21135108651085e+002°)
1.51008015416397e+003	(2.08029451740198e-002dB,-1.21306849998715e+002°)
1.51356124843603e+003	(-1.49959732933484e-002dB,-1.21478104169042e+002°)
1.51705036745916e+003	(-5.08558315468937e-002dB,-1.21648870941081e+002°)
1.52054752973232e+003	(-8.67760897927704e-002dB,-1.21819150123580e+002°)
1.52405275379711e+003	(-1.22756210485170e-001dB,-1.21988941554686e+002°)
1.52756605823789e+003	(-1.58795658360283e-001dB,-1.22158245101594e+002°)
